id	EC
ChiCTR2000032149	合并自身免疫性疾病，包含自身免疫性肝病、银屑病等；
ChiCTR2000032149	中性粒细胞计数< 1.5 x 10^9个细胞/L或血小板计数<70 x 10^9个细胞/L；
ChiCTR2000032149	肌酐高于正常值上限1.5倍者；
ChiCTR2000032149	合并心、肺、肾、脑、血液等重要脏器严重疾病患者；
ChiCTR2000032149	合并严重神经及精神疾病的患者（如癫痫、抑郁症、躁狂症、癫痫发作、精神分裂症等）；
ChiCTR2000032149	控制不稳定的糖尿病、高血压、甲状腺疾病等；
ChiCTR2000032149	重度视网膜病变史或由其它证据表明为视网膜病变患者；
ChiCTR2000032149	Child-Paugh分级为B、C级Child-Paugh分级为B、C级；
ChiCTR2000032149	怀孕的或哺乳期妇女或在研究期间有怀孕计划及不愿意避孕的患者；
ChiCTR2000032149	研究者认为受试者目前状况不适合参加本研究；
ChiCTR2000032149	同时参加其他临床研究试验的患者。
ChiCTR2000032149	非HBV原因导致的慢性肝脏疾病（例如HCV感染、酒精性肝病、重度脂肪肝、药物性肝损伤、自身免疫性肝病、遗传代谢性肝病等）；
ChiCTR2000032149	影像学检查提示肝脏恶性肿瘤和/或AFP＞200ng/ml、肌酐＞
ChiCTR2000032149	5×UNL、慢性肝衰竭或慢加急性肝衰竭、Child-Pugh评分大于12分、合并严重精神疾病及其他重要脏器功能不全、孕妇及哺乳期妇女、依从性差而无法完成随访要求的患者。
ChiCTR2000032149	在过去的5年,有酒精和/或药物的滥用及依赖；
ChiCTR2000032149	既往女性平均每日酒精摄入>10g/天，男性平均每日酒精摄入>20g/天；
ChiCTR2000032149	合并其它急慢性活动性肝病（病毒性肝炎、遗传性血色病、肝豆状核变性、ɑ-抗胰蛋白酶缺乏、酒精性肝病、药物性相关性肝病）；
ChiCTR2000032149	肝硬化患者；
ChiCTR2000032149	心功能不全，心功能分级为3或4级；
ChiCTR2000032149	带有心脏起博器患者；
ChiCTR2000032149	无法控制的高血压；
ChiCTR2000032149	肾功能不全，血肌酐>正常上限；
ChiCTR2000032149	怀孕或者哺乳期女性；
ChiCTR2000032149	女性早孕筛查试验阳性，或者受观察期间不愿意避孕者；
ChiCTR2000032149	合并HIV感染者；
ChiCTR2000032149	不能接受MRI检查者；
ChiCTR2000032149	长期使用抗生素(>1周)；
ChiCTR2000032149	未控制的甲状腺功能减退症（TSH>2倍正常值上限）；
ChiCTR2000032149	其它研究者认为不能完成临床试验的情况；
ChiCTR2000032149	不能签署知情同意书者。
ChiCTR2000032149	自身免疫性肝病和原发性胆汁性胆管炎
ChiCTR2000032149	药物性肝炎；
ChiCTR2000032149	脂肪型肝炎；
ChiCTR2000032149	病毒性肝炎；
ChiCTR2000032149	合并肝癌；
ChiCTR2000032149	合并妊娠或哺乳；
ChiCTR2000032149	检查资料严重缺乏。
ChiCTR2000032149	肝功能严重障碍，包括严重黄疸、肝性脑病、难治性腹水或肝肾综合征；
ChiCTR2000032149	ECOG评分＞2分、恶液质或多脏器功能衰竭；
ChiCTR2000032149	合并脑转移的患者；
ChiCTR2000032149	自身免疫性疾病病史者；
ChiCTR2000032149	对静脉造影剂过敏。
ChiCTR2000031953	妊娠期女性；
ChiCTR2000031953	在过去的14天内有活动性出血、血小板输血、或使用血小板抑制剂、非甾体抗炎药物、低分子肝素或华法林；
ChiCTR2000031953	有恶性肿瘤、尿毒症、风湿性疾病等可能影响凝血功能的病史，或其它明显的代谢异常的病史。
ChiCTR2000031466	年龄<18周岁；
ChiCTR2000031466	植入起搏器者；
ChiCTR2000031466	妊娠。
ChiCTR2000031466	年龄<18周岁；
ChiCTR2000031466	植入起搏器者；
ChiCTR2000031466	妊娠。
ChiCTR2000030133	如果病人随机血糖>200 mg/dL,慢性肾脏病或不愿意参加研究将被排除。
ChiCTR2000030132	有严重并发症者(消化道大出血、肝昏迷、细菌感染、肝肾综合征等)且预计生存预期不超过半年者；
ChiCTR2000030132	怀疑或证实患有恶性肿瘤疾病；
ChiCTR2000030132	语言障碍者；
ChiCTR2000030132	有药物滥用史、酗酒史未控制者；
ChiCTR2000030132	3月内参加过其他临床试验。
ChiCTR2000029840	急性食管静脉曲张破裂出血；
ChiCTR2000029840	所有患者通过病史询问CT及实验室检查诊断为窦前性、窦后性门脉高压的病例（如门静脉血栓、特发性门脉高压、区域性门脉高压、动脉-门静脉瘘，心源性、布加综合征、肝窦综合征等）。
ChiCTR2000029840	内镜及超声内镜检查考虑为食管、胃粘膜下层占位性病变。
ChiCTR2000029840	内镜及超声内镜诊断为肥厚性胃炎的病例。
ChiCTR2000029840	腹部多普勒彩超诊断为胰腺及胆系疾病，必要者行部分CT及MR进一步排除。
ChiCTR2000029840	年龄在15岁以下，85岁以上，妊娠和哺乳妇女。
ChiCTR2000029840	心、肺、神经精神系统功能障碍，不能耐受胃镜检查及内镜治疗者。
ChiCTR2000029840	近期2周内服用过抗凝药物者，或某些疾患致凝血功能障碍者。
ChiCTR2000029299	非肝硬化或门静脉高压导致的出血；
ChiCTR2000029299	合并免疫系统严重疾病近期有使用糖皮质激素者
ChiCTR2000029274	合并有肝脏、胰腺以及胃肠道恶性肿瘤；合并有血液系统疾病；术前影像学检查已发现门静脉系统存在血栓；先天性的门静脉系统畸形；临床资料不全；既往腹部手术史
ChiCTR1900028398	合并 3 个以上失代偿肝硬化并发症;
ChiCTR1900028398	存在严重的脓毒败血症、I 型肝肾综合征，或预期生存小于 6 月;
ChiCTR1900028398	肝硬化急性食管胃静脉曲张出血 5 天内;
ChiCTR1900028398	慢加急性或亚急性肝功能衰竭或 Child-Pugh>14 分;
ChiCTR1900028398	肝硬化并发肝性脊髓病、B 型肝性脑病(包括 TIPS)及其他少见肝硬化并发症;
ChiCTR1900028398	合并其它病毒感染(HAV、HCV、HEV、HIV)、酒精性肝病、自身免疫性肝病、遗传代谢性肝病、药物性肝病、非酒精性脂肪性肝病等其他明确原因的慢性 肝病;
ChiCTR1900028398	合并严重心肺功能不全、器质性肾脏疾病及严重精神疾病等;
ChiCTR1900028398	孕妇及哺乳期妇女;对 ETV、ADV、TDF、LdT 及其药物成分过敏者;
ChiCTR1900028398	研究者认为不适合本研究患者。
ChiCTR1900028350	非HBV原因导致的慢性肝脏疾病（例如HCV感染、酒精性肝病、重度脂肪肝、药物性肝损伤、自身免疫性肝病、遗传代谢性肝病等）；
ChiCTR1900028350	影像学检查提示肝脏恶性肿瘤和/或AFP＞200ng/ml、肌酐＞1.5×UNL、慢性肝衰竭或慢加急性肝衰竭、Child-Pugh评分大于12分、合并严重精神疾病及其他重要脏器功能不全、孕妇及哺乳期妇女、依从性差而无法完成随访要求的患者。
ChiCTR1900028323	合并慢性HBV、HCV、CMV、EBV感染或酒精等其他原因所致肝炎及肝硬化；
ChiCTR1900028323	肝功能衰竭。
ChiCTR1900028323	合并原发性肝癌或肝转移癌；
ChiCTR1900028323	合并脂肪肝或严重心功能不全、器质性肾脏疾病；
ChiCTR1900028323	妊娠期妇女
ChiCTR1900028315	临床诊断肝癌，术后病理证实为非HCC；
ChiCTR1900028315	合并有其他类型肿瘤；
ChiCTR1900028315	肿瘤无法手术根治性切除；
ChiCTR1900028315	术前已行TACE，免疫治疗，射频消融，化疗等其他方案抗肿瘤治疗患者；
ChiCTR1900028315	Child-pugh C；
ChiCTR1900028315	有严重心肺重大疾病，无法手术患者；
ChiCTR1900028315	围手术期死亡患者。
ChiCTR1900027521	临床表现为活动性出血
ChiCTR1900027521	食管静脉曲张出血（GOV1型和以食管静脉曲张为主的GOV2型）
ChiCTR1900027521	顽固性腹水
ChiCTR1900027521	TIPS的常见禁忌症：充血性心脏衰竭NYHA分级 >Ⅲ或肺动脉高压，多囊肝，肝内胆管扩张，自发性细菌性腹膜炎，肝性脑病
ChiCTR1900027521	不宜服用非选择性β受体阻滞剂（哮喘、胰岛素依赖性糖尿病及外周血管疾病）
ChiCTR1900027521	Child Pugh评分≥12，或MELD评分≥19
ChiCTR1900027521	布加综合征
ChiCTR1900027521	门静脉主干血栓大于50%
ChiCTR1900027521	恶性肿瘤（包括肝细胞癌）或其他将缩短患者寿命的疾病
ChiCTR1900027521	无法控制的感染或脓肿
ChiCTR1900027521	既往接受过分流手术治疗
ChiCTR1900027521	HIV感染或存在AIDS相关疾病
ChiCTR1900027521	对静脉造影过敏
ChiCTR1900027521	孕妇或哺乳期妇女
ChiCTR1900027521	依从性差
ChiCTR1900027043	合并药物性肝损伤、自身免疫性甲、乙、丙、戊型肝炎等；
ChiCTR1900027043	合并心、脑、肾、肺、内分泌、血液、代谢及胃肠道严重原发病者，或精神病患者；
ChiCTR1900027043	肌酐（Cr）大于正常值上限者；
ChiCTR1900027043	使用药物减肥者；
ChiCTR1900027043	酗酒者或药瘾者；
ChiCTR1900027043	孕妇、哺乳期妇女或近期内准备妊娠者以及应用雌激素避孕者；
ChiCTR1900027043	过敏体质及对多种药物、以及本药或本药方组成成分过敏者；
ChiCTR1900027043	病情危重，难以对新药的有效性及安全性作出确切评价者；
ChiCTR1900027043	病人不愿意合作者。
ChiCTR1900026984	对应用的中药组份有过敏史者；
ChiCTR1900026984	研究者判定应进行抗病毒治疗而患者本人不进行抗病毒者；
ChiCTR1900026984	肝硬化合并AKI或HRS；
ChiCTR1900026984	合并其他嗜肝病毒感染者或合并自免肝、原发性胆汁性肝硬化、遗传代谢性肝病、未戒断的酒精肝以及既往肝移植者；
ChiCTR1900026984	未控制的高血压、糖尿病，恶性肿瘤及其他系统各种严重疾病者；
ChiCTR1900026984	既往肾结石及慢性肾小球肾炎、肾病综合征、IgA 肾病、系统性红斑狼疮、肾毒性药物相关性肾损伤等肾脏基础疾病；
ChiCTR1900026984	基线GFR＜60 ml/（min/1.73m2）；
ChiCTR1900026984	妊娠及哺乳期妇女；
ChiCTR1900026984	患者不能合作者。
ChiCTR1900026983	合并药物性肝损伤、自身免疫性甲、乙、丙、戊型肝炎等；
ChiCTR1900026983	合并心、脑、肾、肺、内分泌、血液、代谢及胃肠道严重原发病者，或精神病患者；
ChiCTR1900026983	肌酐（Cr）大于正常值上限者；
ChiCTR1900026983	使用药物减肥者；
ChiCTR1900026983	酗酒者或药瘾者；
ChiCTR1900026983	孕妇、哺乳期妇女或近期内准备妊娠者以及应用雌激素避孕者；
ChiCTR1900026983	过敏体质及对多种药物、以及本药或本药方组成成分过敏者；
ChiCTR1900026983	病情危重，难以对新药的有效性及安全性作出确切评价者；
ChiCTR1900026983	病人不愿意合作者。
ChiCTR1900026668	既往HCC病史者;
ChiCTR1900026668	肝功能Child-Pugh分级为C级者;
ChiCTR1900026668	由先天性肝纤维化或血管异常引起的肝硬化者;
ChiCTR1900026668	既往接受过抗肿瘤治疗者;
ChiCTR1900026668	有EOB-MRI检查禁忌症者;
ChiCTR1900026668	EOB-MR图像质量差者;
ChiCTR1900026668	无基线EOB-MRI检查后一月无可靠病理学结果或至少12月影像学随访者.
ChiCTR1900026254	精神障碍患者或处于精神症状活动期；
ChiCTR1900026254	3个月内酗酒或吸毒患者；
ChiCTR1900026254	颅内病变患者如颅脑外伤、脑梗死、脑肿瘤、颅内感染、癫痫等；
ChiCTR1900026254	代谢性脑病和中毒性脑病；
ChiCTR1900026254	存在神经系统疾病如阿尔茨海默病、帕金森病等疾病；
ChiCTR1900026254	0HE患者；
ChiCTR1900026254	色盲、色弱者。
ChiCTR1900025427	合并有自发性腹膜炎或其他严重感染；
ChiCTR1900025427	合并肝肾综合征者；
ChiCTR1900025427	近1月内出现严重的肝性脑病、消化道大出血或静脉曲张性出血；
ChiCTR1900025427	有门静脉血栓；合并严重的心、肺、肾、血液、内分泌系统疾病；
ChiCTR1900025427	HIV阳性；
ChiCTR1900025427	自身免疫性肝病相关自身抗体阳性；
ChiCTR1900025427	存在肝脏或任何类型的恶性肿瘤；
ChiCTR1900025427	孕妇、哺乳期妇女或近期有生育计划者；
ChiCTR1900025427	有酗酒、药物滥用史，并未能有效戒除者；
ChiCTR1900025427	入组前3个月内参与过其他临床试验；
ChiCTR1900025427	曾参加过干细胞临床研究；
ChiCTR1900025427	研究者认为的患者不宜参加本研究的其他情况。
ChiCTR1900025035	伴有腹痛等肠道缺血表现
ChiCTR1900025035	既往有脾切除史
ChiCTR1900025035	正在或最近3个月内参加其他临床试验或正在应用抗凝药物
ChiCTR1900025035	肝移植术后
ChiCTR1900025035	合并其他系统严重疾病影响患者临床转归，例如严重的心脏、肺脏、肾脏疾病、血液系统、恶性肿瘤等
ChiCTR1900025035	妊娠等研究者认为不宜进行临床试验的其他情况
ChiCTR1900024830	大量腹水患者；
ChiCTR1900024830	急诊内镜治疗患者；
ChiCTR1900024830	存在感染征象，正在或接受EIS治疗前一周存在使用抗菌药物治疗病史者；
ChiCTR1900024830	存在内镜治疗禁忌症患者；
ChiCTR1900024830	头孢菌素过敏患者；
ChiCTR1900024830	拒绝签署知情同意书患者。
ChiCTR1900024695	孕妇及哺乳期妇女；
ChiCTR1900024695	有器官移植史；
ChiCTR1900024695	有食管胃底曲张静脉破裂出血史或本次胃镜检查有“红色征”需同时行贲门周围血管离断术或分流术；
ChiCTR1900024695	各种原因所致活动性出血；
ChiCTR1900024695	患有严重的急慢性疾病；
ChiCTR1900024695	患有严重的糖尿病；
ChiCTR1900024695	患有严重的感染性疾病；
ChiCTR1900024695	HIV感染或存在AIDS相关疾病；
ChiCTR1900024695	药物滥用者，或患有可能干扰研究依从性的心理或精神等疾病。
ChiCTR1900024556	弥漫型原发性肝癌患者；
ChiCTR1900024556	病灶靠近心脏，不利于CEUS图像观察者。
ChiCTR1900024415	合并乙型肝炎病毒（HBV）以外其他病毒感染引起的肝病患者；
ChiCTR1900024415	合并严重的自身免疫性肝病、药物性肝损伤患者；
ChiCTR1900024415	合并炎症性肠病、肠易激综合征及恶性肿瘤，合并免疫系统疾病或免疫抑制剂应用史；
ChiCTR1900024415	近1个月内曾应用抗生素、胃肠动力药、肠道微生态调节剂；
ChiCTR1900024415	近6个月内曾到地方流行性腹泻地区旅行者；
ChiCTR1900024415	精神病患者；
ChiCTR1900024415	妊娠或准备妊娠的妇女及哺乳期妇女；
ChiCTR1900024415	过敏体质及对多种药物过敏者；
ChiCTR1900024415	3个月内参加其他临床试验者。
ChiCTR1900024333	活动性出血史（呕血、黑便病史，和内镜下发现渗血、喷血、血栓头）；
ChiCTR1900024333	经 CT 或 MRI、组织病理学等检查证实肝硬化合并肝癌或组织病理证实存在胃癌、胰腺癌等其他恶性肿瘤的患者；
ChiCTR1900024333	布加综合征的患者；
ChiCTR1900024333	肝硬化合并系统性红斑狼疮，克罗恩病、溃疡性结肠炎等炎症性肠病的患者；
ChiCTR1900024333	肝硬化合并血液系统；
ChiCTR1900024333	严重心肺功能不良；
ChiCTR1900024333	既往有肝性脑部病史。
ChiCTR1900023747	不能按照医生医嘱定期随访
ChiCTR1900023747	干扰素治疗患者
ChiCTR1900022925	合并其它嗜肝病毒感染或其他致病因素引起的肝硬化患者；
ChiCTR1900022925	B超和MRI检测存在或怀疑存在原发性肝细胞癌占位者；
ChiCTR1900022925	明确是肝硬化失代偿者，如Child-Pugh C级＞12分者，近6个月出现上消化道出血、肝性脑病、顽固性腹水、出血倾向、肝肾综合征、原发性肝癌者。
ChiCTR1900022925	伴有心、肾、肺、内分泌、血液、代谢及胃肠道严重原发病者；或精神病患者；
ChiCTR1900022925	近期有生育意愿者、孕妇或哺乳期妇女。
ChiCTR1900022925	过敏体质或多种药过敏的患者。
ChiCTR1900022361	认知障碍患者，无法独立自主签署知情同意书；
ChiCTR1900022361	合并其他器官或系统恶性肿瘤；
ChiCTR1900022361	术中同时施行其他主要脏器切除手术（胆囊除外）；
ChiCTR1900022361	患者或家属不接受快速康复外科理念；
ChiCTR1900022361	参加其他临床试验；
ChiCTR1900022361	研究者认为患者不宜参加本试验的其它情况。
ChiCTR1900022234	对利福息明过敏者;
ChiCTR1900022234	有明确胃肠道疾病者
ChiCTR1900022234	无法口服药物者
ChiCTR1900022234	肝硬化晚期预计无法完成整个研究周期者
ChiCTR1900021817	接受过TIPS或肝移植；
ChiCTR1900021817	术前三月内使用抗凝/抗血小板药物；
ChiCTR1900021817	血小板小于< 20,000/mm3或INR>2；
ChiCTR1900021817	患有恶性疾病；
ChiCTR1900021817	Child-Pugh 评分大于13；
ChiCTR1900021817	心衰；
ChiCTR1900021817	肾功能障碍；
ChiCTR1900021817	随访期间缺乏主要结果数据。
ChiCTR1900021532	其他慢性肝病病因导致的肝硬化患者；
ChiCTR1900021532	合并非HBV嗜肝病毒感染的急慢性肝炎、自身免疫性肝炎、原发性胆汁性肝硬化、原发性硬化性胆管炎、遗传代谢性肝病、药物或毒物性肝炎、酒精性肝病患者；
ChiCTR1900021532	妊娠或哺乳期妇女以及计划在研究期内妊娠的妇女；
ChiCTR1900021532	对试验药物过敏者；
ChiCTR1900021532	有精神异常不能配合本研究的患者，或病情不稳定的癫痫病患者；
ChiCTR1900021532	合并严重心、脑、肺、肾、造血等系统疾病的患者；
ChiCTR1900021532	酗酒或有其他不宜做药物试验观察者，或不能配合治疗，难以对药物的有效性和安全性做出确切评价者；
ChiCTR1900021532	研究者认为不适合入组的其它情况。
ChiCTR1900021442	急性肝衰竭；
ChiCTR1900021442	目前有应用抗凝药物；
ChiCTR1900021442	合并血友病或其他血液系统疾病；
ChiCTR1900021442	同时参与了另一项输血相关实验。
ChiCTR1900021217	HVPG<12mmHg；
ChiCTR1900021217	肝功能 CTP 分级为 C 级或重度腹水或严重肝衰竭者;
ChiCTR1900021217	有非选择性β受体阻滞剂使用禁忌症，如支气管哮喘、心源性休克、心脏传导阻滞（ⅡⅢ度房室传导阻滞）、重度或急性心力衰竭和窦性心动过缓以及对本品过敏等；
ChiCTR1900021217	同时服用影响非选择性β受体阻滞剂在体内代谢、吸收的药物；
ChiCTR1900021217	同时使用其他降低门脉压力的药物；
ChiCTR1900021217	合并肝癌或肝外肿瘤、门静脉癌栓或血栓；
ChiCTR1900021217	严重的心、肺、肝、肾功能不全，或严重出血性疾病或局部/全身感染,甲状腺功能低下、雷诺综合症、周围血管疾病等;
ChiCTR1900021217	计划怀孕或已怀孕或哺乳的妇女
ChiCTR1800020443	弥漫型原发性肝癌患者；
ChiCTR1800020443	病灶靠近心脏，不利于CEUS图像观察者。
ChiCTR1800020347	既往或本次发现有恶性肿瘤病史；
ChiCTR1800020347	HIV抗体阳性者；
ChiCTR1800020347	有免疫缺陷性疾病或自身免疫性疾病（如类风湿性关节炎、伯格氏病、多发性硬化症和1型糖尿病等）病史者；
ChiCTR1800020347	有其他器官功能衰竭者；
ChiCTR1800020347	有精神疾病者；
ChiCTR1800020347	有药物成瘾的证据；
ChiCTR1800020347	参加其他药物的临床试验研究；
ChiCTR1800020347	有严重心脑肺或其他基础疾病者；
ChiCTR1800020347	其它研究者认为不适合纳入的患者；
ChiCTR1800020347	患者不愿签署知情同意书。
ChiCTR1800020266	接受过上腹部手术史；
ChiCTR1800020266	近1月内发生过上消化道出血史；
ChiCTR1800020266	妊娠期妇女；
ChiCTR1800020266	胃食管反流疾病患者；
ChiCTR1800020266	合并严重精神疾病，不能配合胃镜和床旁超声检查操作患者；
ChiCTR1800020210	合并肝癌和其他部位恶性肿瘤
ChiCTR1800020210	既往或入组时已患有严重的心血管系统、消化系统、呼吸系统、泌尿系统等器官功能障碍或不全；
ChiCTR1800020210	既往出血史患者以及合并其他导致出血的疾病
ChiCTR1800020210	合并严重的全身性感染
ChiCTR1800020210	入组前行肝移植、脾切除、TIPSS、外科断流及分流术等患者
ChiCTR1800020210	1月前服用益生菌、抗生素、抗真菌药、激素等影响微环境的药物
ChiCTR1800020210	严重神经和精神病患者
ChiCTR1800020210	酒精或其他药物滥用者
ChiCTR1800020210	孕妇及哺乳期妇女
ChiCTR1800020160	合并其他肝病（如HBV、HCV、酒精性肝硬化等）或血ALT、AST超过正常高限2倍以上者；
ChiCTR1800020160	肝功失代偿（Child分级B/C）；
ChiCTR1800020160	合并肿瘤；
ChiCTR1800020160	存在重要脏器衰竭（如肾功能不全者）、严重感染或其它严重并发症者；
ChiCTR1800020160	妊娠、准备妊娠或哺乳期、精神病受试者等；
ChiCTR1800020160	有严重药物过敏史或过敏体质者；
ChiCTR1800020160	血脂明显升高（如甘油三酯>500mg/dl）需要降脂治疗，或已使用他汀类降脂药的患者；
ChiCTR1800020160	正在参加其他临床试验
ChiCTR1800020042	凝血功能严重减退，且无法纠正；
ChiCTR1800020042	门静脉主干完全被癌栓栓塞，且侧支血管形成少；
ChiCTR1800020042	合并活动性肝炎或严重感染且不能同时治疗者；
ChiCTR1800020042	外周血白细胞和血小板显著减少，白细胞＜
ChiCTR1800020042	0×109/L，血小板＜50×109/L；
ChiCTR1800020042	肾功能障碍：肌酐＞2mg/dl或者肌酐清除率＜30ml/min；
ChiCTR1800020042	恶液质或多器官功能衰竭者；
ChiCTR1800020042	对吲哚菁绿、阿霉素、洛铂、碘化油过敏者；
ChiCTR1800020042	研究人员认为，受试者未必能完成本研究或未必能遵守本研究的要求（由于管理方面的原因或其他原因）。
ChiCTR1800019953	出血时已有明确感染或不明原因的发热；
ChiCTR1800019953	发生出血后已使用抗生素者，或近期（3天）内曾使用抗生素；
ChiCTR1800019953	发生出血时间超过3天；
ChiCTR1800019953	妊娠妇女或哺乳期妇女；
ChiCTR1800019953	合并肝癌患；
ChiCTR1800019953	合并胆道或胃肠道疾病，如胃溃疡、胰腺炎、克罗恩病、急性胃肠炎、胆道梗阻、胆囊炎、寄生虫感染等可能影响肠道菌群疾病；
ChiCTR1800019953	研究者认为其他不适合纳入的情况。
ChiCTR1800019367	年龄 < 16岁或 ≥ 80岁
ChiCTR1800019367	妊娠期或哺乳期妇女
ChiCTR1800019367	艾滋病抗体阳性
ChiCTR1800019367	此次入院拟完成预约的治疗，如：内镜下套扎/脾切除/TIPS术/肝穿刺，或仅为单纯复查或MDT会诊等
ChiCTR1800019367	米兰标准以外的肝细胞肝癌及其他晚期恶性肿瘤
ChiCTR1800019367	肝移植术后状态
ChiCTR1800019367	合并影响预后的其他严重的急慢性肝外疾病，如：COPD慢性呼吸衰竭期；慢性肾病尿毒症期（透析治疗）；冠心病合并左心衰等。
ChiCTR1800019367	因肝脏疾病以外原因长期服用免疫抑制剂，如：风湿性疾病；肾病综合征；器官移植后抗排除等，或抗凝药物治疗房颤等。
ChiCTR1800019367	患者拒绝签署知情同意书，参加此研究
ChiCTR1800019367	以上均不符合，但患者因昏迷等原因暂时无法签署知情同意书，且没有法定代理人代替签署。根据病情，患者可能无法苏醒补签知情同意书。
ChiCTR1800019310	肝脏恶性肿瘤及其他系统的恶性肿瘤
ChiCTR1800019265	合并有肝癌或其他恶性肿瘤患者
ChiCTR1800019265	合并心肺肾脑血液等重要脏器严重疾病影响患者生存期者
ChiCTR1800019265	曾接受TIPS脾栓塞脾切除+断流术等门脉高压干预治疗患者
ChiCTR1800019265	合并严重精神疾病的患者
ChiCTR1800019265	孕妇及哺乳期妇女
ChiCTR1800019265	临床资料相关检查检验结果不完整者
ChiCTR1800019252	合并急性消化道出血、II度以上肝性脑病、昏迷等；
ChiCTR1800019252	长期使用糖皮质激素等；
ChiCTR1800019252	并发慢性肾功能衰竭等；
ChiCTR1800019252	无法配合监测随访，拒绝签署知情同意书者。
ChiCTR1800019252	合并急性消化道出血、II度以上肝性脑病、昏迷等；
ChiCTR1800019252	长期使用糖皮质激素等；
ChiCTR1800019252	并发慢性肾功能衰竭等；
ChiCTR1800019252	无法配合监测随访，拒绝签署知情同意书者。
ChiCTR1800018985	合并其它慢性重型肝炎、失代偿期肝硬化、肝癌等严重或终末期肝病者；
ChiCTR1800018985	伴有不可控制的心、肾、肺、内分泌、血液、代谢及胃肠道严重原发病者；或精神病患者；
ChiCTR1800018985	孕妇或哺乳期妇女；
ChiCTR1800018985	过敏体质或对所用中药过敏的患者；
ChiCTR1800018985	不能按规定用药，依从性差，资料不全影响疗效和安全性判断者；
ChiCTR1800018985	研究者认为不宜入选本试验者；
ChiCTR1800018985	合并感染其它病毒性肝病。
ChiCTR1800018280	重叠或合并甲、丙、丁、戊型病毒性肝炎病毒及获得性人类免疫缺陷病毒( HIV) 感染；
ChiCTR1800018280	合并代谢性或自身免疫性肝病;
ChiCTR1800018280	患有延迟或阻止药物通过消化道疾病的患者，如消化道溃疡、严重腹泻、肠梗阻等体质；
ChiCTR1800018280	有严重精神障碍和语言障碍不能与研究者配合者；
ChiCTR1800018280	肿瘤患者，预期生命＜3个月；
ChiCTR1800018280	妊娠试验阳性或哺乳期妇女；
ChiCTR1800018280	对多种药物有过敏者；
ChiCTR1800018280	近3个月内参加其他药物临床试验者；
ChiCTR1800018280	酗酒和吸毒者。
ChiCTR1800018070	近2周内发生过确诊或可疑食管胃底曲张静脉破裂出血者；
ChiCTR1800018070	近1月内抗病毒治疗药物发生改变（包括新用、停止或改用其它药物）；
ChiCTR1800018070	近1月内发生过中-重度肝性脑病、食管胃底曲张静脉破裂出血或自发性细菌性腹膜炎等感染者；
ChiCTR1800018070	乙肝病毒滴度≥1000 copy/ml者；
ChiCTR1800018070	患有明显的心肺疾病者；或基础心率小于70次/分；或基础血压低于100/70mmHg者；
ChiCTR1800018070	明显肾功能损害者（血清肌酐≥2 mg/dL或肾小球滤过率 GFR<40 mL/min）；
ChiCTR1800018070	确诊或怀疑合并恶性肿瘤（含原发性肝癌）者；其中AFP≥20 ng/ml者须经CT等检查排除肝脏肿瘤；
ChiCTR1800018070	HIV感染者；
ChiCTR1800018070	对长效奥曲肽和/或利福昔明过敏或有药物使用禁忌者；
ChiCTR1800018070	妊娠哺乳期妇女或不排除妊娠可能的妇女或研究者认为不适合参加者
ChiCTR1800018033	合并其它重要器官功能障碍：包括严重肝肾功能异常，脑器质性疾病，NYHA≧Ⅲ级，凝血功能异常；病窦综合征、心动过缓（HR<55次/min)；
ChiCTR1800018033	有依托咪酯或者丙泊酚使用禁忌症；
ChiCTR1800018033	其它研究者认为不适合纳入的患者。
ChiCTR1800018027	有肝脏手术或介入等治疗史
ChiCTR1800018027	肝脏巨块型或弥漫型占位
ChiCTR1800018027	胆道梗阻或门脉栓塞者
ChiCTR1800018027	肺动脉压力＞40mmHg，左心室射血分数＜50%，充血性心力衰竭或重度瓣膜功能不全者。
ChiCTR1800018027	有 MRI 检查禁忌症者
ChiCTR1800018027	因生理和精神异常而无法签署知情同意书者
ChiCTR1800017867	无知情同意者；
ChiCTR1800017867	其他病因所致的肝硬化患者；
ChiCTR1800017867	门静脉内血栓形成、血小板减少家族史或脾梗死的患者、合并肝脏细胞癌的肝硬化患者；
ChiCTR1800017867	近期内（≤15天）有消化道出血病史的患者；
ChiCTR1800017867	有门静脉高压治疗史者：如脾切除术，经颈静脉肝内门体静脉分流术，部分脾栓塞术，使用β受体阻滞剂治疗后或经内镜下治疗术后者；
ChiCTR1800017867	不能耐受内镜检查的患者；
ChiCTR1800017867	ARFI检查与内镜检查间隔时间＞3个月；
ChiCTR1800017867	ARFI失败或不可靠的测量；
ChiCTR1800017867	患者存在右心衰竭、骨髓增生异常、血液系统或自身免疫性疾病。
ChiCTR1800017732	肝、肾功能明显异常；
ChiCTR1800017732	代谢性骨病、慢性肝、肾疾病及自身免疫系统疾病等干扰骨代谢的疾病。
ChiCTR1800017732	继发性骨质疏松患者；
ChiCTR1800017732	服用过糖皮质激素、非甾体类抗炎药、免疫调节剂等影响细胞因子产生的药物。
ChiCTR1800017732	患有其他低骨量代谢性疾病及其他严重的心、脑血管疾病如缺血性心脏病、外周血管疾病、脑血管疾病、未控制的高血压患者；
ChiCTR1800017732	合并子宫乳腺疾病者及对鲑鱼降钙素过敏患者。
ChiCTR1800017639	有手术禁忌的患者
ChiCTR1800017505	合并有活动性的消化道出血或自发性腹膜炎的患者；
